filename; file size V1; file size V2; file size V1 no comment; file size V2 no comment; diff line count;LTS size V1; LTS size V2; CFG size V1; CFG size V2;;;;
RTRP108.COB ;2316;1763;2029;1280;4081;1084;556;1060;399;;;;
RTRP109.COB ;1740;1375;1482;973;3117;695;334;647;238;;;;
RTRP110.COB ;1634;1209;1385;829;2845;649;294;629;214;;;;
RTRP111.COB ;517;450;393;266;969;163;45;159;33;;;;
RTRP112.COB ;763;686;617;456;1451;267;83;254;61;;;;
RTRP113.COB ;686;621;562;417;1309;223;92;203;67;;;;
RTRP130.COB ;520;410;404;238;932;149;56;145;47;;;;
RTRP174.COB ;1372;917;1124;604;2291;446;200;437;157;;;;
RTRP600.COB ;629;479;461;271;1110;173;49;171;45;;;;
RTRP601.COB ;1146;918;928;610;2066;311;143;294;115;;;;
RTRP602.COB ;1559;1191;1206;746;2752;469;232;456;190;;;;
RTRP603.COB ;667;508;524;320;1177;160;65;154;52;;;;
RTRS002.COB ;1793;986;1348;707;2781;652;240;623;184;;;;
RTRU001.COB ;770;611;637;445;1383;244;161;242;137;;;;
RTRU002.COB ;856;667;725;497;1525;222;149;216;124;;;;
RTRU003.COB ;790;698;656;533;1490;254;165;245;135;;;;
RTRU005.COB ;441;255;347;130;698;74;33;74;29;;;;
RTRU006.COB ;2162;1925;1856;1476;4089;798;524;771;432;;;;
RTRU007.COB ;477;438;412;294;917;169;78;159;64;;;;
RTRU008.COB ;180;172;126;75;354;46;20;46;16;;;;
RTRU017.COB ;2288;1964;1881;1424;4254;964;547;951;464;;;;
RTRU018.COB ;1985;1544;1630;1103;3531;733;394;724;334;;;;
RTRU026.COB ;917;587;754;395;1506;224;102;218;83;;;;
RTRU0K4.COB ;4062;4237;3322;3115;8301;2387;1548;2175;1152;;;;
RTRU0W4.COB ;471;409;404;266;882;152;86;129;55;;;;
RTRU110.COB ;532;439;391;279;973;182;85;182;71;;;;
RTRU901.COB ;694;489;544;297;1185;201;109;191;85;;;;
RTRU905.COB ;1228;837;1013;567;2067;392;193;383;164;;;;
RTRVS02.COB ;804;611;628;422;1417;268;120;247;86;;;;
SAEB011.COB ;1266;1057;1019;712;2325;398;195;395;166;;;;
SAEB012.COB ;1298;1083;1042;727;2383;404;195;401;166;;;;
SAEB013.COB ;1370;1146;1119;789;2518;415;205;412;173;;;;
SAEB020.COB ;4240;3454;3720;2685;7696;1313;688;1285;569;;;;
SAEB025.COB ;1564;1363;1299;1015;2929;419;233;414;200;;;;
SAEP022.COB ;1665;1261;1313;791;2928;483;200;467;163;;;;
SAEP023.COB ;1556;1286;1213;807;2844;541;211;526;171;;;;
SAEP024.COB ;1193;920;946;630;2115;355;127;335;95;;;;
SAES001.COB ;3962;2511;3074;1829;6475;1435;722;1380;614;;;;
SAES002.COB ;4424;2961;3443;2182;7387;1649;837;1520;628;;;;
SAES003.COB ;4669;3067;3734;2347;7738;1665;850;1572;677;;;;
SAES004.COB ;2610;1496;2024;1082;4108;890;362;827;269;;;;
SAES005.COB ;3633;2181;2851;1585;5816;1207;553;1133;439;;;;
SAES006.COB ;3154;2100;2426;1539;5256;1230;570;1157;453;;;;
SAES007.COB ;2132;1196;1625;859;3330;726;279;701;221;;;;
SAES008.COB ;2889;1725;2270;1300;4616;956;442;903;335;;;;
SAEU001.COB ;1146;843;999;654;1991;294;141;283;120;;;;
SAEU002.COB ;857;587;701;383;1446;245;134;242;106;;;;
SAEU003.COB ;1702;1355;1482;1030;3059;697;361;695;314;;;;
SAEU004.COB ;969;730;764;482;1701;288;166;251;116;;;;
SAEVB01.COB ;980;765;789;546;1747;336;162;308;112;;;;
SAEVB02.COB ;875;704;694;489;1581;317;159;290;112;;;;
SAEVB03.COB ;1224;972;1013;722;2198;407;230;348;152;;;;
SAEVB04.COB ;877;694;697;485;1573;307;153;282;107;;;;
SAEVB05.COB ;918;723;738;516;1643;307;156;279;108;;;;
SAEVB06.COB ;854;674;671;466;1530;295;139;271;99;;;;
SAEVB07.COB ;810;609;634;420;1421;267;115;250;84;;;;
SAEVB08.COB ;1022;786;845;586;1810;309;167;274;114;;;;
SDFB001.COB ;3264;2547;2718;1821;5813;1114;472;1086;378;;;;
SDFB002.COB ;1650;1404;1358;1021;3056;581;279;574;241;;;;
SDFB004.COB ;3077;2401;2562;1712;5480;1104;431;1087;345;;;;
SDFB005.COB ;1640;1397;1348;1014;3039;581;279;574;241;;;;
SDFB007.COB ;2961;2304;2443;1634;5267;1025;401;1008;321;;;;
SDFB008.COB ;1654;1408;1362;1025;3064;581;279;574;241;;;;
SDFB010.COB ;2943;2305;2437;1640;5250;1011;401;994;321;;;;
SDFB011.COB ;1622;1385;1330;1002;3009;581;279;574;241;;;;
SDFB013.COB ;1459;1013;1197;673;2474;424;189;422;169;;;;
SDFB015.COB ;2250;1839;1906;1386;4091;685;317;670;254;;;;
SDFB016.COB ;1741;1173;1462;789;2916;635;270;629;233;;;;
SDFB018.COB ;1932;1574;1672;1199;3508;462;231;452;195;;;;
SDFB019.COB ;3085;2307;2687;1747;5394;862;475;819;382;;;;
SDFB021.COB ;1926;1568;1666;1193;3496;462;231;452;195;;;;
SDFB022.COB ;3204;2401;2790;1814;5607;914;505;868;408;;;;
SDFB024.COB ;1937;1576;1677;1201;3515;462;231;452;195;;;;
SDFB025.COB ;3223;2412;2809;1825;5637;916;504;871;409;;;;
SDFB027.COB ;1909;1563;1649;1188;3474;465;234;455;197;;;;
SDFB028.COB ;3179;2382;2769;1801;5563;910;503;865;407;;;;
SDFB029.COB ;3207;2403;2793;1816;5612;914;505;868;408;;;;
SDFB030.COB ;3081;2308;2683;1748;5391;862;475;819;382;;;;
SDFB031.COB ;3224;2411;2810;1824;5637;916;504;871;409;;;;
SDFB032.COB ;3181;2383;2771;1802;5566;910;503;865;407;;;;
SDFB034.COB ;1965;1588;1705;1213;3555;462;231;452;195;;;;
SDFB035.COB ;3251;2427;2837;1844;5680;927;520;881;418;;;;
SDFB036.COB ;3004;2357;2493;1683;5363;1035;430;1018;349;;;;
SDFB037.COB ;1789;1525;1473;1108;3316;643;304;636;261;;;;
SDFB038.COB ;3250;2427;2836;1844;5679;927;520;881;418;;;;
SDFB040.COB ;1741;1173;1462;789;2916;635;270;629;233;;;;
SDFC001.COB ;1854;1430;1377;1000;3286;739;349;687;261;;;;
SDFC002.COB ;3122;2198;2637;1760;5322;997;352;945;263;;;;
SDFC003.COB ;2645;2128;2067;1601;4775;1007;532;896;383;;;;
SDFC004.COB ;2439;1940;1836;1391;4381;1076;549;1004;434;;;;
SDFC005.COB ;1814;1410;1337;980;3226;731;349;679;261;;;;
SDFC010.COB ;2262;1901;1728;1395;4165;1058;537;975;413;;;;
SDFC011.COB ;2905;2272;2253;1692;5179;1229;636;1134;486;;;;
SDFC012.COB ;5334;3781;4736;3229;9117;2559;801;2348;548;;;;
SDFC013.COB ;3877;3172;3113;2449;7051;1806;897;1653;634;;;;
SDFC014.COB ;2111;1689;1560;1200;3802;941;484;867;376;;;;
SDFC015.COB ;2390;1953;1755;1344;4345;1080;542;1012;417;;;;
SDFC016.COB ;1891;1449;1414;1019;3342;747;349;695;261;;;;
SDFC100.COB ;2183;1459;1635;1036;3644;737;302;692;227;;;;
SDFC105.COB ;2400;1622;1780;1133;4024;821;323;770;233;;;;
SDFC110.COB ;2327;1567;1731;1100;3896;793;316;744;231;;;;
SDFP003.COB ;1632;1118;1387;773;2752;396;170;382;132;;;;
SDFP006.COB ;1652;1133;1405;781;2787;408;172;394;133;;;;
SDFP009.COB ;1638;1118;1393;773;2758;396;170;382;132;;;;
SDFP012.COB ;1614;1104;1369;759;2720;396;170;382;132;;;;
SDFP017.COB ;1307;830;1068;547;2139;292;112;288;93;;;;
SDFP020.COB ;1313;839;1072;552;2154;299;118;294;100;;;;
SDFP023.COB ;1322;847;1081;560;2171;299;118;294;100;;;;
SDFP026.COB ;1296;830;1055;543;2128;299;118;294;100;;;;
SDFP033.COB ;1684;1153;1437;801;2839;408;172;394;133;;;;
SDFP305.COB ;864;556;675;325;1422;228;76;225;65;;;;
SDFP310.COB ;856;551;667;320;1409;223;71;220;61;;;;
SDFP315.COB ;746;556;573;325;1304;221;76;218;65;;;;
SDFS001.COB ;2532;1515;1985;1129;4049;906;427;830;313;;;;
SDFS002.COB ;2496;1486;1950;1100;3984;894;419;824;309;;;;
SDFS003.COB ;3233;2108;2558;1591;5343;1173;615;1081;462;;;;
SDFS004.COB ;3133;2009;2463;1503;5144;1166;601;1087;451;;;;
SDFS005.COB ;2459;1458;1912;1072;3919;882;411;818;305;;;;
SDFS010.COB ;3588;2241;2816;1637;5831;1292;636;1224;491;;;;
SDFS011.COB ;3325;2218;2589;1656;5545;1221;612;1124;473;;;;
SDFS012.COB ;2781;1846;2152;1367;4629;1080;531;993;402;;;;
SDFS013.COB ;3397;2294;2657;1720;5693;1249;633;1148;479;;;;
SDFS014.COB ;2764;1878;2137;1396;4644;1065;523;984;397;;;;
SDFS015.COB ;2931;1715;2287;1276;4648;985;447;936;335;;;;
SDFS016.COB ;2603;1570;2056;1182;4175;924;446;839;324;;;;
SDFU001.COB ;419;421;344;271;842;196;127;144;75;;;;
SEFB010.COB ;1725;1492;1388;1004;3219;492;280;461;215;;;;
SEFB020.COB ;2010;1418;1613;935;3430;476;247;445;197;;;;
SEFB050.COB ;3357;2440;2778;1662;5799;880;540;819;409;;;;
SEFB185.COB ;3261;2001;2722;1316;5264;714;377;666;292;;;;
SEFB186.COB ;3233;1886;2699;1243;5121;698;355;650;277;;;;
SEFB300.COB ;3542;2689;2931;1813;6233;1154;620;1105;490;;;;
SEFB400.COB ;3541;2685;2923;1809;6228;1123;616;1073;486;;;;
SEFB401.COB ;3770;2848;3153;1969;6620;1131;637;1063;476;;;;
SEFB403.COB ;6092;4774;5081;3414;10868;2149;1149;2054;869;;;;
SEFB500.COB ;2397;1935;1870;1206;4334;822;408;756;290;;;;
SEFB600.COB ;2286;1761;1806;1148;4049;574;299;541;238;;;;
SEFP075.COB ;301;268;200;128;571;63;24;61;20;;;;
SEFP510.COB ;440;372;328;212;814;80;30;80;28;;;;
SEFP520.COB ;948;718;737;422;1668;186;92;178;79;;;;
SEFU001.COB ;329;231;235;121;562;89;33;86;29;;;;
SEFU003.COB ;704;606;592;469;1312;165;101;163;84;;;;
SEFU004.COB ;589;521;457;353;1112;229;138;223;111;;;;
SEFU027.COB ;1137;870;940;570;2009;464;204;441;155;;;;
SEFU600.COB ;764;425;645;259;1191;145;84;142;69;;;;
SEFU601.COB ;795;491;649;298;1288;137;76;120;54;;;;
SEFU602.COB ;800;499;654;306;1301;145;81;124;55;;;;
SEFU603.COB ;785;479;639;289;1266;137;76;120;54;;;;
SEFU800.COB ;4068;2366;3906;2141;6436;138;79;118;57;;;;
SETB001.COB ;2100;1258;1783;841;3360;407;196;393;154;;;;
SETB002.COB ;1921;1247;1608;836;3170;401;194;387;153;;;;
SETB003.COB ;1665;1297;1357;890;2964;424;230;408;187;;;;
SETB004.COB ;1570;1187;1270;792;2759;376;202;363;170;;;;
SETB012.COB ;3296;2335;2909;1838;5633;741;437;687;336;;;;
SETB013.COB ;2500;1934;2119;1451;4436;674;396;640;314;;;;
SETB014.COB ;3458;2559;3100;2051;6019;691;392;679;330;;;;
SETB015.COB ;2452;1920;2067;1409;4374;673;385;659;322;;;;
SETB017.COB ;1749;1220;1446;822;2971;392;210;376;173;;;;
SETB018.COB ;1605;1217;1302;819;2824;392;210;376;173;;;;
SETB020.COB ;3486;2546;3097;2016;6034;793;423;743;331;;;;
SETB021.COB ;2555;1991;2305;1651;4548;379;190;376;165;;;;
SETB022.COB ;2468;1923;2104;1431;4393;688;364;661;295;;;;
SETB023.COB ;1564;1260;1314;922;2826;374;188;371;162;;;;
SETB040.COB ;2777;2174;2345;1567;4953;704;327;683;263;;;;
SETB041.COB ;2761;2122;2350;1572;4885;615;318;596;259;;;;
SETB042.COB ;2203;1801;1786;1262;4006;630;337;579;259;;;;
SETB043.COB ;2367;1949;1913;1314;4318;698;333;679;274;;;;
SETB044.COB ;2376;1907;1935;1323;4285;617;324;599;270;;;;
SETB045.COB ;2203;1801;1786;1262;4006;630;337;579;259;;;;
SETB046.COB ;1876;1450;1488;950;3328;475;230;455;188;;;;
SETB047.COB ;1870;1449;1485;949;3321;473;230;453;188;;;;
SETB050.COB ;2961;1890;2527;1302;4853;763;382;708;289;;;;
SETB051.COB ;1821;1166;1558;772;2989;471;237;453;185;;;;
SETB052.COB ;2806;2219;2395;1648;5027;794;470;740;369;;;;
SETB054.COB ;2813;1909;2395;1301;4724;794;376;745;287;;;;
SETB060.COB ;2381;1850;1992;1347;4233;642;345;612;274;;;;
SETB070.COB ;2851;1705;2513;1234;4558;558;309;543;257;;;;
SETB071.COB ;2203;1801;1786;1262;4006;626;335;575;257;;;;
SETB072.COB ;2708;1675;2330;1203;4385;723;313;711;254;;;;
SETB160.COB ;1385;1087;1154;772;2474;317;150;310;128;;;;
SETB165.COB ;1173;894;938;581;2069;410;207;408;183;;;;
SETB170.COB ;3269;2253;2798;1632;5524;956;485;920;402;;;;
SETB175.COB ;3900;2860;3358;2094;6762;1404;780;1356;641;;;;
SETB200.COB ;2588;2170;2159;1566;4760;766;399;744;319;;;;
SETB205.COB ;2588;2170;2159;1566;4760;766;399;744;319;;;;
SETC000.COB ;1513;1019;1072;679;2534;623;257;590;200;;;;
SETC001.COB ;2419;1995;1842;1447;4416;1068;565;950;391;;;;
SETC008.COB ;2606;2082;1976;1476;4690;1120;578;1050;445;;;;
SETC009.COB ;2932;2401;2241;1750;5335;1305;647;1197;476;;;;
SETC010.COB ;2982;2222;2364;1677;5206;1097;528;978;364;;;;
SETC011.COB ;2495;1626;1987;1198;4123;897;343;818;249;;;;
SETC012.COB ;2675;1997;2073;1475;4674;1010;479;920;341;;;;
SETC013.COB ;1938;1278;1445;873;3218;775;305;722;237;;;;
SETC014.COB ;2314;1886;1716;1319;4202;990;526;924;405;;;;
SETC015.COB ;3481;2751;2794;2148;6234;1477;725;1345;522;;;;
SETC016.COB ;2212;1776;1644;1235;3990;953;476;902;374;;;;
SETC100.COB ;2485;1684;1838;1170;4171;860;333;807;237;;;;
SETP024.COB ;1706;1144;1423;793;2852;349;143;341;110;;;;
SETP025.COB ;1429;1013;1159;686;2444;318;128;315;101;;;;
SETP030.COB ;1766;1342;1516;992;3110;423;229;381;167;;;;
SETP031.COB ;2798;1677;2491;1237;4477;628;274;572;204;;;;
SETP035.COB ;626;402;502;238;1030;147;51;140;41;;;;
SETP055.COB ;895;486;752;309;1383;104;49;102;41;;;;
SETP150.COB ;1629;1009;1396;654;2640;508;163;467;113;;;;
SETP155.COB ;1317;798;1115;467;2117;328;136;317;104;;;;
SETP210.COB ;1443;768;1280;530;2213;308;125;289;91;;;;
SETP215.COB ;915;661;755;432;1578;251;103;240;79;;;;
SETP300.COB ;1152;916;914;548;2070;416;173;411;131;;;;
SETP310.COB ;874;660;699;399;1536;203;85;200;70;;;;
SETP325.COB ;872;659;696;397;1533;203;94;200;76;;;;
SETS001.COB ;2732;1680;2097;1186;4414;911;404;847;301;;;;
SETS008.COB ;5925;3944;4760;3034;9871;1841;997;1679;730;;;;
SETS009.COB ;6153;3988;4800;2899;10143;2177;1115;1995;849;;;;
SETS010.COB ;2739;1337;2224;988;4078;719;270;692;215;;;;
SETS011.COB ;3331;2043;2675;1521;5376;954;455;860;337;;;;
SETS012.COB ;2116;1341;1661;1030;3459;747;331;667;244;;;;
SETS013.COB ;1822;1028;1392;746;2852;576;199;554;157;;;;
SETS014.COB ;2316;1172;1867;876;3490;707;294;643;216;;;;
SETS015.COB ;4469;2909;3659;2272;7380;1410;744;1252;555;;;;
SETS016.COB ;1889;1093;1458;806;2984;671;264;619;193;;;;
SETU001.COB ;2392;1421;2131;1105;3815;421;212;388;163;;;;
SETU002.COB ;496;333;399;219;831;105;53;105;46;;;;
SETU004.COB ;2823;1593;2527;1232;4418;471;232;436;178;;;;
SETU006.COB ;435;277;330;145;714;120;57;119;47;;;;
SETU007.COB ;1847;785;1630;512;2634;399;183;397;159;;;;
SETU010.COB ;2833;1603;2537;1240;4438;482;237;446;181;;;;
SETU011.COB ;2611;1434;2345;1113;4047;432;217;398;166;;;;
SETU020.COB ;609;303;509;184;914;110;49;110;41;;;;
SETU030.COB ;3720;2717;3418;2293;6439;660;357;627;279;;;;
SETU031.COB ;3796;2728;3479;2300;6526;686;362;652;282;;;;
SETU070.COB ;515;344;425;231;861;113;55;113;46;;;;
SETU900.COB ;307;252;239;124;561;95;37;94;34;;;;
SETU910.COB ;361;285;283;136;648;122;44;122;37;;;;
SFRB080.COB ;20534;10303;18393;7133;30839;3922;1902;3707;1416;;;;
SFRB084.COB ;5206;2291;4755;1552;7499;1261;491;1227;386;;;;
SFRB091.COB ;2202;1710;1830;1154;3914;604;337;576;266;;;;
SFRB095.COB ;10692;5735;9423;3981;16429;2228;954;2095;698;;;;
SFRB096.COB ;14325;6666;13040;4849;20993;2436;1212;2306;918;;;;
SFRB097.COB ;10539;4702;9535;3321;15243;1776;773;1664;566;;;;
SFRB100.COB ;1256;1050;1013;720;2308;382;189;375;156;;;;
SFRB210.COB ;1739;975;1519;647;2716;272;147;265;121;;;;
SFRB215.COB ;1403;993;1178;662;2398;275;150;267;123;;;;
SFRB411.COB ;1980;1580;1670;1144;3562;725;430;704;355;;;;
SFRB420.COB ;3827;2993;3273;2113;6822;1773;810;1739;654;;;;
SFRB510.COB ;1814;1490;1543;1094;3306;550;277;541;231;;;;
SFRB525.COB ;1609;1243;1335;858;2854;490;213;470;169;;;;
SFRB540.COB ;1439;1031;1197;726;2472;412;164;397;133;;;;
SFRB710.COB ;2095;1597;1803;1154;3694;677;352;660;287;;;;
SFRB750.COB ;2441;2087;2048;1521;4530;717;380;705;318;;;;
SFRB765.COB ;1088;868;865;569;1958;303;159;300;138;;;;
SFRC001.COB ;4266;3372;3368;2543;7640;1843;991;1712;763;;;;
SFRC002.COB ;2282;1548;1814;1133;3832;769;317;730;248;;;;
SFRP052.COB ;11712;4732;10664;3253;16446;2068;1160;1952;900;;;;
SFRP053.COB ;9636;3901;8772;2762;13539;1644;1008;1524;780;;;;
SFRP054.COB ;1207;806;991;468;2015;312;115;298;90;;;;
SFRP079.COB ;5530;2524;4774;1668;8056;501;267;449;188;;;;
SFRP081.COB ;3918;967;3646;629;4887;276;116;266;99;;;;
SFRP082.COB ;5687;2500;4939;1646;8189;475;254;423;176;;;;
SFRP083.COB ;1259;764;1036;522;2025;235;94;233;80;;;;
SFRP085.COB ;8782;3234;7926;2212;12018;888;458;812;343;;;;
SFRP098.COB ;3620;2315;3269;1725;5937;941;521;812;344;;;;
SFRP099.COB ;3098;2127;2763;1581;5227;834;447;719;295;;;;
SFRP101.COB ;1325;902;1108;574;2229;453;146;436;111;;;;
SFRP102.COB ;2675;1948;2297;1352;4625;853;415;787;315;;;;
SFRP103.COB ;2002;1020;1760;667;3024;349;138;342;119;;;;
SFRP105.COB ;2657;1380;2309;942;4039;634;296;562;199;;;;
SFRP205.COB ;904;494;770;300;1400;166;65;161;50;;;;
SFRP410.COB ;6490;2981;5912;2093;9473;1265;643;1191;503;;;;
SFRP412.COB ;828;622;674;428;1452;187;65;179;50;;;;
SFRP430.COB ;5746;2647;5050;1784;8395;989;573;912;440;;;;
SFRP500.COB ;1850;1337;1510;866;3189;542;207;512;162;;;;
SFRP505.COB ;719;497;568;301;1218;138;43;136;36;;;;
SFRP515.COB ;1109;830;915;550;1941;305;109;303;90;;;;
SFRP520.COB ;850;600;679;362;1452;235;66;234;52;;;;
SFRP550.COB ;2729;1680;2239;1116;4411;594;348;543;273;;;;
SFRP605.COB ;1475;1040;1213;666;2517;473;199;458;158;;;;
SFRP630.COB ;5582;1589;5240;1080;7173;643;301;617;260;;;;
SFRP650.COB ;3776;1856;3199;1099;5634;887;347;846;275;;;;
SFRP670.COB ;2960;1511;2570;907;4473;724;191;704;125;;;;
SFRP680.COB ;4182;1443;3903;954;5627;806;262;777;211;;;;
SFRP681.COB ;1269;978;1010;617;2249;307;144;272;105;;;;
SFRP682.COB ;1550;1163;1334;875;2715;398;131;369;71;;;;
SFRP683.COB ;768;525;606;312;1295;172;51;160;36;;;;
SFRP684.COB ;1265;974;1006;613;2241;303;142;270;105;;;;
SFRP685.COB ;1544;1159;1328;871;2705;394;129;367;71;;;;
SFRP686.COB ;1261;839;1053;538;2102;387;134;370;108;;;;
SFRP687.COB ;1261;969;1002;608;2232;299;140;268;105;;;;
SFRP688.COB ;1509;1115;1297;835;2626;378;123;354;70;;;;
SFRP690.COB ;9099;2813;8445;1883;11914;1172;563;1116;421;;;;
SFRP700.COB ;5643;2308;5032;1559;7953;796;254;734;168;;;;
SFRP705.COB ;1240;912;1033;586;2154;347;118;342;92;;;;
SFRP715.COB ;1187;865;994;592;2054;289;110;284;92;;;;
SFRP720.COB ;1155;832;967;564;1989;289;111;284;94;;;;
SFRP760.COB ;1646;1182;1332;734;2830;478;193;457;155;;;;
SFRP770.COB ;1138;905;944;609;2045;336;127;332;104;;;;
SFRP775.COB ;3935;1918;3564;1458;5855;805;388;677;234;;;;
SFRS001.COB ;6844;3760;5718;2806;10606;1817;1062;1637;800;;;;
SFRS002.COB ;7744;3323;6775;2495;11069;1503;882;1308;621;;;;
SFRU001.COB ;442;356;332;224;800;146;73;139;58;;;;
SFRU003.COB ;965;659;792;449;1626;245;115;238;91;;;;
SFRU004.COB ;507;382;419;274;891;105;48;105;44;;;;
SOPB300.COB ;1978;1706;1669;1231;3686;676;320;654;252;;;;
SOPB305.COB ;1544;1147;1241;733;2693;453;239;442;200;;;;
SOPP205.COB ;713;477;574;287;1192;149;39;148;34;;;;
SOPP210.COB ;790;524;640;308;1316;186;70;182;53;;;;
SOPP301.COB ;527;431;417;238;960;145;54;145;47;;;;
SOPP302.COB ;1571;1062;1317;717;2635;601;273;585;228;;;;
SOPP303.COB ;1613;1091;1357;742;2706;611;277;595;232;;;;
SOPP304.COB ;1347;867;1120;572;2216;441;168;427;140;;;;
SOPP306.COB ;1146;890;912;556;2038;430;192;415;148;;;;
SOPP307.COB ;1439;1119;1161;700;2560;607;265;594;208;;;;
SOPP310.COB ;671;488;542;293;1161;156;59;149;45;;;;
SOPP311.COB ;1188;683;1031;425;1873;273;108;271;82;;;;
SOPP400.COB ;1118;648;955;382;1768;222;96;219;79;;;;
SOPP401.COB ;822;714;688;475;1538;348;147;316;109;;;;
SOPP402.COB ;1406;899;1183;575;2307;401;142;386;115;;;;
SOPP410.COB ;1507;944;1278;603;2453;408;139;395;114;;;;
SOPP415.COB ;1559;995;1329;651;2556;423;147;410;119;;;;
SOPP420.COB ;1287;809;1101;513;2098;258;110;252;87;;;;
SOPP500.COB ;1440;1056;1164;652;2498;424;191;409;151;;;;
SOPP700.COB ;881;674;705;408;1557;211;91;208;76;;;;
SOPP705.COB ;878;664;702;400;1544;211;86;208;70;;;;
SOPP710.COB ;887;674;711;408;1563;211;91;208;76;;;;
SOPP715.COB ;886;676;710;410;1564;211;91;208;76;;;;
SOPP720.COB ;881;674;705;408;1557;211;91;208;76;;;;
SOPP905.COB ;1412;652;1213;364;2066;219;88;218;78;;;;
SOPP909.COB ;1974;1060;1585;637;3036;392;187;375;149;;;;
SOPP910.COB ;1652;1210;1354;794;2864;518;224;498;183;;;;
SOPP915.COB ;1652;1216;1353;800;2870;520;234;499;192;;;;
