mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V1\ALCU103.COB;4828;0,6698663;;
T; raincodeData/Delivery/V1\ALCU250.COB;1677;0,253869081;;
T; raincodeData/Delivery/V1\ALCU252.COB;470;0,056649137;;
T; raincodeData/Delivery/V1\ALCU254.COB;3928;0,897055149;;
T; raincodeData/Delivery/V1\ALCU260.COB;1652;0,239778972;;
T; raincodeData/Delivery/V1\ALCU261.COB;875;0,107662106;;
T; raincodeData/Delivery/V1\ALCU262.COB;1330;0,166981316;;
T; raincodeData/Delivery/V1\ALCU263.COB;1351;0,167243648;;
T; raincodeData/Delivery/V1\ALCU264.COB;447;0,053350186;;
T; raincodeData/Delivery/V1\ALCU265.COB;876;0,098383856;;
T; raincodeData/Delivery/V1\ALCVD40.COB;616;0,075142813;;
T; raincodeData/Delivery/V1\ALCVD41.COB;1235;0,160089397;;
T; raincodeData/Delivery/V1\ALCVD42.COB;1169;0,147376156;;
T; raincodeData/Delivery/V1\ALCVD43.COB;1074;0,139526629;;
T; raincodeData/Delivery/V1\ALCVD44.COB;962;0,114752483;;
T; raincodeData/Delivery/V1\ALCVD45.COB;800;0,097150922;;
T; raincodeData/Delivery/V1\ALCVD46.COB;728;0,085205817;;
T; raincodeData/Delivery/V1\ALCVD47.COB;970;0,116098571;;
T; raincodeData/Delivery/V1\ALCVD69.COB;795;0,091324377;;
T; raincodeData/Delivery/V1\ALCVD70.COB;963;0,111203742;;
T; raincodeData/Delivery/V1\ALCVD71.COB;678;0,07690413;;
T; raincodeData/Delivery/V1\ALCVF01.COB;1130;0,14092226;;
T; raincodeData/Delivery/V1\ALCVF05.COB;852;0,096805739;;
T; raincodeData/Delivery/V1\ALCVF08.COB;1132;0,137714124;;
T; raincodeData/Delivery/V1\ALCVF11.COB;1618;0,210835934;;
T; raincodeData/Delivery/V1\ALCVF12.COB;1711;0,230397344;;
T; raincodeData/Delivery/V1\ALCVF13.COB;1565;0,206843877;;
T; raincodeData/Delivery/V1\ALCVF14.COB;1127;0,136206484;;
T; raincodeData/Delivery/V1\ALCVF21.COB;836;0,095259047;;
T; raincodeData/Delivery/V1\AMPB402.COB;1350;0,164155698;;
T; raincodeData/Delivery/V1\AMPB424.COB;1576;0,22982533;;
T; raincodeData/Delivery/V1\AMPB431.COB;3845;0,48108952;;
T; raincodeData/Delivery/V1\AMPB432.COB;2124;0,253913879;;
T; raincodeData/Delivery/V1\AMPB433.COB;3033;0,359857607;;
T; raincodeData/Delivery/V1\AMPB434.COB;3047;0,372060776;;
T; raincodeData/Delivery/V1\AMPB500.COB;1766;0,220512795;;
T; raincodeData/Delivery/V1\AMPB910.COB;3067;0,568635893;;
T; raincodeData/Delivery/V1\AMPC100.COB;2001;0,291274405;;
T; raincodeData/Delivery/V1\AMPC110.COB;2156;0,316917944;;
T; raincodeData/Delivery/V1\AMPC120.COB;2156;0,309590936;;
T; raincodeData/Delivery/V1\AMPC130.COB;1930;0,265317535;;
T; raincodeData/Delivery/V1\AMPC140.COB;2227;0,321665668;;
T; raincodeData/Delivery/V1\AMPC150.COB;2225;0,329399347;;
T; raincodeData/Delivery/V1\AMPC160.COB;2227;0,330432153;;
T; raincodeData/Delivery/V1\AMPP423.COB;1920;0,337033415;;
T; raincodeData/Delivery/V1\AMPP426.COB;3709;0,441005778;;
T; raincodeData/Delivery/V1\AMPP428.COB;5892;0,735968113;;
T; raincodeData/Delivery/V1\AMPP429.COB;2080;0,26670804;;
T; raincodeData/Delivery/V1\AMPP440.COB;696;0,067399955;;
T; raincodeData/Delivery/V1\AMPP505.COB;1017;0,114165759;;
T; raincodeData/Delivery/V1\AMPS001.COB;2034;0,278382373;;
T; raincodeData/Delivery/V1\AMPU025.COB;1012;0,118396425;;
T; raincodeData/Delivery/V1\AMPU027.COB;1117;0,247745848;;
T; raincodeData/Delivery/V1\AMPU028.COB;326;0,040019941;;
T; raincodeData/Delivery/V1\AMPU029.COB;615;0,073157215;;
T; raincodeData/Delivery/V1\AMPU101.COB;516;0,061988926;;
T; raincodeData/Delivery/V1\AMPU800.COB;4109;0,755570197;;
T; raincodeData/Delivery/V1\AMPU801.COB;678;0,074709105;;
T; raincodeData/Delivery/V1\CAPB005.COB;4526;0,92053802;;
T; raincodeData/Delivery/V1\CAPB006.COB;2824;0,425347996;;
T; raincodeData/Delivery/V1\CAPB081.COB;1628;0,203237486;;
T; raincodeData/Delivery/V1\CAPB082.COB;1617;0,213883853;;
T; raincodeData/Delivery/V1\CAPB083.COB;1700;0,219011688;;
T; raincodeData/Delivery/V1\CAPB087.COB;1465;0,183145738;;
T; raincodeData/Delivery/V1\CAPP001.COB;1874;0,252091384;;
T; raincodeData/Delivery/V1\CAPP002.COB;2529;0,357705998;;
T; raincodeData/Delivery/V1\CAPP003.COB;4441;0,836709332;;
T; raincodeData/Delivery/V1\CAPP011.COB;2066;0,294423342;;
T; raincodeData/Delivery/V1\CAPP012.COB;3234;0,48040359;;
T; raincodeData/Delivery/V1\CAPP013.COB;686;0,079201722;;
T; raincodeData/Delivery/V1\CAPP014.COB;1132;0,140206456;;
T; raincodeData/Delivery/V1\CAPP015.COB;1902;0,263491821;;
T; raincodeData/Delivery/V1\CAPP016.COB;742;0,081999636;;
T; raincodeData/Delivery/V1\CAPP017.COB;742;0,084614873;;
T; raincodeData/Delivery/V1\CAPP022.COB;649;0,073102307;;
T; raincodeData/Delivery/V1\CAPP023.COB;1068;0,131001496;;
T; raincodeData/Delivery/V1\CAPP026.COB;1519;0,200733757;;
T; raincodeData/Delivery/V1\CAPP027.COB;302;0,031199765;;
T; raincodeData/Delivery/V1\CAPP028.COB;387;0,039800048;;
T; raincodeData/Delivery/V1\CAPP032.COB;1307;0,170805764;;
T; raincodeData/Delivery/V1\CAPP033.COB;1048;0,131807685;;
T; raincodeData/Delivery/V1\CAPP039.COB;1927;0,259718418;;
T; raincodeData/Delivery/V1\CAPP043.COB;2237;0,293092394;;
T; raincodeData/Delivery/V1\CAPP046.COB;2433;0,29703846;;
T; raincodeData/Delivery/V1\CAPP047.COB;2918;0,362077093;;
T; raincodeData/Delivery/V1\CAPP048.COB;2820;0,3515131;;
T; raincodeData/Delivery/V1\CAPP049.COB;1256;0,153219056;;
T; raincodeData/Delivery/V1\CAPP050.COB;2854;0,35692277;;
T; raincodeData/Delivery/V1\CAPP061.COB;2816;0,333706093;;
T; raincodeData/Delivery/V1\CAPP063.COB;1516;0,185537958;;
T; raincodeData/Delivery/V1\CAPP064.COB;2091;0,258197784;;
T; raincodeData/Delivery/V1\CAPP070.COB;589;0,058424234;;
T; raincodeData/Delivery/V1\CAPP071.COB;710;0,07654736;;
T; raincodeData/Delivery/V1\CAPP073.COB;749;0,083362079;;
T; raincodeData/Delivery/V1\CAPP084.COB;2340;0,305878997;;
T; raincodeData/Delivery/V1\CAPP085.COB;2359;0,314427662;;
T; raincodeData/Delivery/V1\CAPP086.COB;1109;0,123850942;;
T; raincodeData/Delivery/V1\CAPS001.COB;5300;1,236005044;;
T; raincodeData/Delivery/V1\CAPS002.COB;8150;2,559414887;;
T; raincodeData/Delivery/V1\CAPS003.COB;3794;0,678879976;;
T; raincodeData/Delivery/V1\CAPS004.COB;5075;0,949615598;;
T; raincodeData/Delivery/V1\CAPS005.COB;2737;0,395505738;;
T; raincodeData/Delivery/V1\CAPS006.COB;4645;0,808637238;;
T; raincodeData/Delivery/V1\CAPS007.COB;2993;0,471318603;;
T; raincodeData/Delivery/V1\CAPU004.COB;2118;0,283650589;;
T; raincodeData/Delivery/V1\CAPU005.COB;853;0,096503377;;
T; raincodeData/Delivery/V1\CAPVA01.COB;960;0,123400092;;
T; raincodeData/Delivery/V1\CAPVA02.COB;1236;0,155466938;;
T; raincodeData/Delivery/V1\CAPVA03.COB;1101;0,133032942;;
T; raincodeData/Delivery/V1\CAPVA04.COB;1369;0,168100595;;
T; raincodeData/Delivery/V1\CAPVA05.COB;736;0,082599401;;
T; raincodeData/Delivery/V1\CAPVA06.COB;836;0,098000383;;
